代號,名稱,年月日,100-200 張(比率),200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
3305,昇貿,2013/05/02,5.4,5.28,2.01,2.73,2.26,39.27
3306,鼎天,2013/05/02,4.66,3.82,2.68,2.79,3.22,38.76
3308,聯德,2013/05/02,2.93,3.93,1.95,0,1.73,75.83
3310,佳穎,2013/05/02,3.25,3.35,2.4,1,0,79.9
3311,閎暉,2013/05/02,2.22,4.27,2.64,2.22,1.47,54.12
3312,弘憶股,2013/05/02,7.22,5.42,4.39,3.11,2.14,47.63
3313,斐成,2013/05/02,10.06,9.2,6.84,7.75,2.8,23.08
3317,尼克森,2013/05/02,5.55,3.07,0.7,2.21,1.33,29.46
3322,建舜電,2013/05/02,7.39,7.86,5.68,4.68,0.99,50.53
3323,加百裕,2013/05/02,7.68,5.26,3.61,1.33,2.51,18.82
3324,雙鴻,2013/05/02,3.81,6.28,2.06,3.38,4.02,32.81
3325,旭品,2013/05/02,6.81,9.63,8.24,9.18,6.61,11.78
3332,幸康,2013/05/02,2.16,1.87,4.53,1.37,1.96,76.69
3338,泰碩,2013/05/02,9.5,12.18,4.84,6.27,4.42,48.96
3339,泰谷,2013/05/02,2.94,4.95,2.5,1.53,1.68,70.77
3346,麗清,2013/05/02,4.46,4.47,6.72,4.38,7.07,59.01
3349,寶德,2013/05/02,3.77,9.69,6.33,13.8,3.7,54.84
3354,律勝,2013/05/02,3.67,2.48,1.81,0.81,2.33,77.41
3356,奇偶,2013/05/02,8.05,8.11,6.43,3.48,0,35.66
3357,臺慶科,2013/05/02,4.51,9.25,6.84,4.08,0,68.39
3360,尚立,2013/05/02,9.02,7.51,4.93,2.58,8.81,27.05
3362,先進光,2013/05/02,7.84,7.33,1.94,1.8,2.37,64.29
3363,上詮,2013/05/02,7.55,10.2,2.61,2.58,1.33,38.23
3372,典範,2013/05/02,5.64,5.94,2.17,2.28,1.21,44.26
3373,熱映,2013/05/02,7.29,8.09,5.97,0,5.51,52.96
3374,精材,2013/05/02,6.39,4.58,3.22,1.76,1.1,61.66
3376,新日興,2013/05/02,3.95,6.62,7.16,3.07,2.01,53.53
3379,彬台,2013/05/02,4.58,6.03,4.44,1.95,5.8,49.41
3380,明泰,2013/05/02,3,2.77,1.67,2.34,1.46,69.91
3388,崇越電,2013/05/02,6.93,4.93,3.96,5.76,0,37.67
3390,旭軟,2013/05/02,10.59,6.04,2.42,6.71,0,34.18
3402,漢科,2013/05/02,12.54,5.35,3.04,2.71,2.48,25.89
3406,玉晶光,2013/05/02,2.45,5.14,4.52,2.2,2.56,48.85
3413,京鼎,2013/05/02,7.24,9.37,3.35,1.13,0.8,57.26
3416,融程電,2013/05/02,3.66,9.5,3.11,2.97,12.4,34.68
3419,譁裕,2013/05/02,6.87,8.78,7.63,6.17,4.07,32.06
3430,奇鈦科,2013/05/02,11.4,9.12,13.74,8.27,3.74,43.67
3432,台端,2013/05/02,5.39,5.9,4.59,1.01,1.42,49.76
3434,哲固,2013/05/02,9.69,14.83,6.48,6.45,0,37.67
3437,榮創,2013/05/02,5.78,0,0,0,0,0
3438,類比科,2013/05/02,9.78,5.88,1.53,0,0,17.84
3441,聯一光,2013/05/02,10.17,10.42,3.69,3.63,13.23,15.06
3443,創意,2013/05/02,3.34,3.77,2.07,3.76,2.1,46.73
3444,利機,2013/05/02,11.64,10.23,13.96,1.6,2.51,30.69
3450,聯鈞,2013/05/02,6.49,9,8.24,3.47,7.09,34.66
3454,晶睿,2013/05/02,11.38,13.31,6.84,5.74,6.95,33.55
3455,由田,2013/05/02,7.62,10.57,8.89,0.99,0,22.2
3465,進泰電子,2013/05/02,10.15,11.12,3.01,10.46,3.34,34.82
3466,致振,2013/05/02,4.88,4.39,8.11,6.96,7.05,46.43
3479,安勤,2013/05/02,8.59,9.66,5.71,3,1.8,29.96
3481,群創,2013/05/02,2.3,2.05,1.2,0.83,0.86,75.85
3483,力致,2013/05/02,7.45,10.29,6.07,5.76,1.87,3.16
3484,崧騰,2013/05/02,10.1,13,9.69,3.58,5.72,16.89
3489,森寶,2013/05/02,8.26,5.31,1.72,1.3,5,49.8
3490,單井,2013/05/02,12.81,14.35,10.06,9.12,5.92,9.26
3491,昇達科,2013/05/02,10.36,17.82,6.46,6.04,3.88,13.05
3492,長盛,2013/05/02,7.8,8.7,10.12,0,2.95,53.74
3494,誠研,2013/05/02,8.71,10.59,3.34,3.14,3.94,45.46
3498,陽程,2013/05/02,6.15,7.54,7.19,4.07,2.5,46.93
3499,環天科,2013/05/02,2.57,5.05,6.66,1.08,3.25,47.7
3501,維熹,2013/05/02,5.63,5.86,2.96,0.69,2.47,55.9
3504,揚明光,2013/05/02,3.72,5.39,2.94,1.73,0.83,58.42
3508,位速,2013/05/02,4.15,8.42,8.24,4.77,3.87,39.44
3511,矽瑪,2013/05/02,4.94,3.09,4.69,3.77,0,45.51
3512,皇龍,2013/05/02,5.21,6.32,5.65,1.63,1.9,53.92
3515,華擎,2013/05/02,2.87,2.61,3.03,1.22,4.11,70.57
3516,亞帝歐,2013/05/02,8.33,5.39,4.51,1.87,0,54.05
3518,柏騰,2013/05/02,7.13,10.66,4.96,8.93,3.16,30.2
3520,華盈,2013/05/02,7.76,12.07,3.51,4.97,1.64,52.6
3521,鴻翊,2013/05/02,5.87,16.55,2.86,6.91,2.61,41.5
3522,御頂,2013/05/02,5.43,5.43,1.86,5.48,5.95,31.73
3523,迎輝,2013/05/02,2.18,2.64,4.66,3.74,0.82,69.18
3526,凡甲,2013/05/02,7.62,7.87,7.55,4.81,2.85,8.71
3527,聚積,2013/05/02,10.87,11.92,5.58,6.46,0,3.88
3528,安馳,2013/05/02,7.78,7.74,3.88,4.05,1.86,54.5
3529,力旺,2013/05/02,10.93,14.68,7.08,5.28,4.82,17.63
3530,晶相光,2013/05/02,3.08,5.24,2.36,2.3,2.66,77.12
3531,先益,2013/05/02,4.57,6.22,6.82,6.78,2.8,50.4
3532,台勝科,2013/05/02,0.42,0.29,0.21,0,0,94.71
3533,嘉澤,2013/05/02,4.05,5.99,4.22,4.27,1.9,40.1
3535,晶彩科,2013/05/02,7.11,8.7,9.52,4.32,3.45,19.16
3536,誠創,2013/05/02,5.51,7.05,4.6,3.14,2.5,51.92
3537,堡達,2013/05/02,6.44,7.46,4.3,1.66,3.99,48.04
3540,曜越,2013/05/02,6.17,8.13,5.09,1.13,1.64,44.93
3541,西柏,2013/05/02,9.88,13.16,15.64,11.18,2.39,18.25
3543,州巧,2013/05/02,8.71,7.11,7.92,5.05,4.57,47.78
3545,敦泰,2013/05/02,4.72,6.54,5.13,2.05,4,56.23
3546,宇峻,2013/05/02,5.2,8.66,4.44,3.96,4.82,26.93
3548,兆利,2013/05/02,6.74,7.28,7.71,2.91,0,37.38
3550,聯穎,2013/05/02,4.36,7.07,5.28,8.93,5.02,44.79
3551,世禾,2013/05/02,9.7,10.46,8.11,3.74,6.13,28.33
3552,同致,2013/05/02,5.49,7.22,7.85,5.88,3.38,48.26
3555,重鵬,2013/05/02,5.46,6.79,5.41,1.18,1.29,22.23
3556,禾瑞亞,2013/05/02,8.75,15.19,5.11,6.07,5.95,22.84
3557,嘉威,2013/05/02,7.84,7.5,4.59,2.59,3.36,15.1
3558,神準,2013/05/02,4.43,6.3,6.11,3.26,2.09,59.63
3563,牧德,2013/05/02,8.54,7.92,3.46,4.25,8.4,25.45
3564,其陽,2013/05/02,11.01,11.86,2.73,0,0,50.71
3567,逸昌,2013/05/02,7.57,8.32,1.12,0,9.22,43.06
3570,大塚,2013/05/02,4.5,3.33,0,3.56,0,56.76
3576,聯合再生,2013/05/02,4.95,4.44,2.2,2.08,2.14,23.35
3577,泓格,2013/05/02,7.61,4.73,5.61,4.76,3.78,43.23
3580,友威科,2013/05/02,12.49,7,4.36,2.92,3.85,34.61
3581,博磊,2013/05/02,7.71,4.99,5.59,2.2,3.42,63.15
3583,辛耘,2013/05/02,4.64,4.85,2.35,1.67,2.23,57.7
3587,閎康,2013/05/02,9.09,11.61,4.75,6.54,0,36.63
3588,通嘉,2013/05/02,6.95,4.4,0.92,2.99,3.65,25.05
3591,艾笛森,2013/05/02,5.94,7.59,3.7,3.04,0.72,37.75
3592,瑞鼎,2013/05/02,11.37,9.91,5.35,1.15,1.3,23.77
3593,力銘,2013/05/02,4.61,4.74,3.12,2.51,3.23,51.04
3594,磐儀,2013/05/02,6.84,5.09,13.76,7.32,9.01,46.44
3596,智易,2013/05/02,4.29,7.79,3.8,3.07,3.8,47.83
3597,映興,2013/05/02,3.17,3.44,0,4.8,5.39,79.9
3605,宏致,2013/05/02,3.51,5.95,1.42,2.92,0.8,51.94
3607,谷崧,2013/05/02,9.62,9.88,7.47,7.69,5.15,38.98
3609,三一東林,2013/05/02,6.45,13.42,3.66,4.31,8.38,40.49
3611,鼎翰,2013/05/02,11.3,7.12,8.07,1.93,2.36,41
3615,安可,2013/05/02,3.92,4.59,3.21,4.67,3.24,30.57
3617,碩天,2013/05/02,5.12,6.98,2.31,2.61,4.8,58.99
3622,洋華,2013/05/02,3.56,4.21,4.56,2.32,1.72,39.45
3623,富晶通,2013/05/02,2.04,3.3,2.6,2.5,0,57.96
3624,光頡,2013/05/02,5.54,6.68,4.4,5.54,3.1,35.53
3625,西勝,2013/05/02,4.77,7.25,5.17,4.54,3.24,49.07
3628,盈正,2013/05/02,5.98,4.41,0,1.47,2.22,57.05
3629,地心引力,2013/05/02,7.99,5.7,7.38,3.6,0,39.67
3630,新鉅科,2013/05/02,8.57,8.12,4.63,3.1,3.02,32.19
3631,晟楠,2013/05/02,2.06,2.01,4.39,0,2.39,80.39
3632,研勤,2013/05/02,6.34,8.46,0,5.13,0,6.35
3642,駿熠電,2013/05/02,5.21,9.74,8.54,4.13,2.94,20.7
3645,達邁,2013/05/02,6.8,10.66,9.97,3.36,5.2,39.44
3646,艾恩特,2013/05/02,9.33,20.83,4.99,5.11,8.96,35.18
3652,精聯,2013/05/02,3.98,3.67,2.04,1.29,3.59,66.41
3653,健策,2013/05/02,2.78,4.76,2.13,1.33,0,60.01
3661,世芯-KY,2013/05/02,2.3,2.81,2.82,6.58,1.52,80.5
3663,鑫科,2013/05/02,5.15,6.24,0,2.09,1.57,60.66
3664,安瑞-KY,2013/05/02,3.82,4.55,4.05,2.86,1.33,71.43
3665,貿聯-KY,2013/05/02,7.3,11.72,7.95,3.51,4.77,39.91
3666,光耀,2013/05/02,2.98,1.45,3.66,1.8,6.64,64.75
3669,圓展,2013/05/02,5.84,8,7.55,2.97,5.26,52.47
3673,TPK-KY,2013/05/02,7.27,9.08,6.41,2.87,3.29,55.34
3675,德微,2013/05/02,2.86,4.3,0,0,0,70.38
3679,新至陞,2013/05/02,3.47,6.62,3.01,5.52,4.38,61.85
3680,家登,2013/05/02,5.88,6.19,4.86,1.47,3.37,49.57
3682,亞太電,2013/05/02,3.17,3.55,2.01,1.21,1.16,74.9
3684,榮昌,2013/05/02,3.39,7.61,6.03,3.5,5.69,63.28
3685,元創精密,2013/05/02,10.53,12.35,8.63,1.55,2.01,30.23
3686,達能,2013/05/02,6.42,4.99,2.73,2.55,1,29.09
3687,歐買尬,2013/05/02,5.19,5.23,1.44,8.76,0,25.35
3689,湧德,2013/05/02,10.98,11.92,11.82,7.48,5.32,28.8
3691,碩禾,2013/05/02,2.87,6.77,0.9,0,0,59.92
3693,營邦,2013/05/02,4.31,5.24,9.41,1.81,0,69.49
3694,海華,2013/05/02,3.56,7.43,4.43,1.55,1.39,62.9
3701,大眾控,2013/05/02,2.24,5.6,8.11,0,0,46.19
3702,大聯大,2013/05/02,3.01,3.27,2.59,1.89,1.06,67.38
3703,欣陸,2013/05/02,4.27,4.29,2.88,1.37,1.68,67.13
3704,合勤控,2013/05/02,5.25,5.22,3.48,1.54,1.95,45.51
3705,永信,2013/05/02,3.58,4.72,2.04,3.61,4.19,60.4
4102,永日,2013/05/02,6.88,8.57,2.47,0,4.06,25.83
4104,佳醫,2013/05/02,5.37,6.07,3.04,0,0.74,39.31
4105,東洋,2013/05/02,5.89,5.71,6.45,1.89,5.13,45.56
4106,雃博,2013/05/02,5.8,7.7,2.83,1.55,2.03,39.1
4107,邦特,2013/05/02,5.55,4.97,4.93,4.45,5.48,28.09
4108,懷特,2013/05/02,8.58,7.2,4.94,2.83,1.03,24.2
4109,加捷生醫,2013/05/02,8.7,8.53,0.82,1.19,1.65,18.3
4111,濟生,2013/05/02,6.93,11.43,5.72,5.28,12.31,11.51
4113,聯上,2013/05/02,4.85,5.46,4.09,3.1,2.08,56.45
4114,健喬,2013/05/02,6.45,5.63,4.66,5.4,7.57,38.87
4116,明基醫,2013/05/02,3.09,7.01,4.14,3.99,2.54,70.16
4119,旭富,2013/05/02,4.25,5.34,0.92,1.53,3.61,59.02
4120,友華,2013/05/02,4.91,4.49,0.63,2.42,3.24,62.42
4121,優盛,2013/05/02,6.45,6.09,1.96,4.65,1.19,36.06
4123,晟德,2013/05/02,5.48,6.75,3.18,2.9,4.6,51.08
4126,太醫,2013/05/02,6.31,5.75,12.3,8.81,7.03,40.83
4127,天良,2013/05/02,3,7.66,2.16,2.76,2.1,25.14
4128,中天,2013/05/02,6.59,6.41,2.18,2.25,0.29,33.6
4129,聯合,2013/05/02,10.65,7.65,5.76,5.18,0,17.88
4130,健亞,2013/05/02,3.09,1.03,0.45,0,0.94,54.84
4131,晶宇,2013/05/02,4.17,6.7,3.11,1.42,0,39.7
4133,亞諾法,2013/05/02,4.41,13.4,7.48,2.25,4.6,30.42
4138,曜亞,2013/05/02,3.24,1.3,0,0,3.77,56.79
4139,馬光-KY,2013/05/02,9.04,19.69,6.52,3.02,16.34,30.74
4142,國光生,2013/05/02,3.22,3.64,3.68,1.84,1.84,66.79
4147,中裕,2013/05/02,4.7,4.42,4.28,2.2,1.44,56.7
4153,鈺緯,2013/05/02,4.48,2.7,5.42,0,9.76,65.51
4154,樂威科-KY,2013/05/02,3.48,1.42,2.38,0,0,60.17
4155,訊映,2013/05/02,15.92,16.3,4.03,5.18,3.78,27.24
4160,創源,2013/05/02,9.62,7.17,1.93,5.64,0,16.63
4161,聿新科,2013/05/02,10.23,9.01,9.87,1.94,0,38.62
4162,智擎,2013/05/02,2.1,3.61,1.58,0.68,0.88,61.1
4163,鐿鈦,2013/05/02,2.08,5.25,2.71,3.85,4.79,50.96
4164,承業醫,2013/05/02,4.51,3.63,2.1,3.92,3.11,51.68
4167,松瑞藥,2013/05/02,3.31,5.91,5.11,2.15,1.14,67.77
4168,醣聯,2013/05/02,2.66,10.01,3.25,5.68,5.6,39.93
4171,瑞基,2013/05/02,3.43,14.83,12.17,5.17,2.88,51.7
4173,久裕,2013/05/02,0,1.1,0,0,0,96.83
4174,浩鼎,2013/05/02,2.54,4.08,2.2,1.89,2.54,70.66
4175,杏一,2013/05/02,4.11,3.51,0,0,3.98,78.23
4183,福永生技,2013/05/02,6.96,8.95,7.82,10.36,4.14,46.03
4205,中華食,2013/05/02,3.77,6.8,4.55,4.3,0,62.18
4207,環泰,2013/05/02,7.31,9.03,4.35,1.86,5.04,50.57
4303,信立,2013/05/02,5.3,6.02,7,6.85,2.56,54.04
4304,勝昱,2013/05/02,9.5,7.49,5.7,5.03,5.95,33.82
4305,世坤,2013/05/02,2.81,1.69,2.4,4.15,0,79.97
4306,炎洲,2013/05/02,5.73,5.59,2.85,2.61,1.63,49.54
4401,東隆興,2013/05/02,5.76,6.51,7.16,5.27,7.34,54.04
4402,福大,2013/05/02,5.99,8.31,5.92,8.26,6.69,42.93
4406,新昕纖,2013/05/02,5.29,16.33,5.87,2.63,6.73,54.99
4413,飛寶企業,2013/05/02,6.39,7.33,5.7,4.04,7.07,55.77
4414,如興,2013/05/02,5.48,6.06,7.72,4.5,1.44,43.6
4416,三圓,2013/05/02,1.47,1.54,4.51,3.85,2.99,81.65
4417,金洲,2013/05/02,8.1,7.84,1.91,4.64,0,40.19
4419,元勝,2013/05/02,8.67,8.07,0,3.02,3.97,28.86
4420,光明,2013/05/02,3.57,14.21,5.12,4.74,8.98,39.15
4426,利勤,2013/05/02,3.23,5.65,3.89,3.05,4.48,68.35
4430,耀億,2013/05/02,4.99,5.06,1.14,0,1.77,63.46
4432,銘旺實,2013/05/02,4.13,10.78,3.93,0,0,55.14
4433,興采,2013/05/02,1.45,0,6.13,0,4.21,83.12
4502,健信,2013/05/02,5.36,7.64,8.4,8.23,0,53.23
4503,金雨,2013/05/02,8.47,17.74,9.11,11.05,5.55,16.26
4506,崇友,2013/05/02,3.16,4.62,2.27,0.38,0.44,74.96
4510,高鋒,2013/05/02,8.02,10.86,5.53,1.73,0.93,35.36
4513,福裕,2013/05/02,4.57,5.05,3.29,6.76,8.41,34.96
4523,永彰,2013/05/02,4.1,6.79,4.59,3.5,1.37,47.13
4526,東台,2013/05/02,7.1,7.17,2.96,3.99,3.16,40.25
4527,方方土霖,2013/05/02,6.34,6.67,4.9,1.65,1.14,61.59
4528,江興鍛,2013/05/02,4.86,4.66,1.33,0,1.33,59.03
4529,淳紳,2013/05/02,18.29,14.41,9.34,1.79,5.53,17.41
4530,宏易,2013/05/02,7.62,7.72,2.64,3.47,2.92,53.21
4532,瑞智,2013/05/02,3.62,5,2.82,2.21,1.01,72.07
4533,協易機,2013/05/02,8.16,6.92,4.05,0.86,0,41.98
4534,慶騰,2013/05/02,3.69,7.62,8.29,10.07,6.97,50.18
4535,至興,2013/05/02,5.2,4.55,0.61,1.02,1.07,73.5
4536,拓凱,2013/05/02,3.25,5.01,4.31,6.75,6.62,68.88
4538,大詠城,2013/05/02,4.01,3.96,1.57,2.22,4.79,81.42
4541,晟田,2013/05/02,0,0,0,0,0,100
4542,科嶠,2013/05/02,4.31,1.59,19.97,3.15,22.33,44.02
4545,銘鈺,2013/05/02,1.19,4.83,1.13,0,0,87.91
4609,唐鋒,2013/05/02,1.09,5.2,3.18,3.02,5.79,65.66
4702,中美實,2013/05/02,2.27,2.97,1.35,1.72,0.9,84.86
4706,大恭,2013/05/02,6.54,8.41,3.76,0.78,1.17,61.32
4707,磐亞,2013/05/02,2.82,3.31,1.01,1.49,0.83,70.76
4711,永純,2013/05/02,4.89,7.29,1.55,1.17,0,63.28
4712,南璋,2013/05/02,6.48,6.2,2.97,1.94,2.84,47.71
4714,永捷,2013/05/02,11.95,8.05,7.91,9.54,0,32.08
4716,大立,2013/05/02,7.92,7.77,4.88,4.29,0,26.11
4720,德淵,2013/05/02,5.5,8.27,4.74,2.78,3.61,42.74
4721,美琪瑪,2013/05/02,5.31,4.79,4.62,4.77,1.26,48.79
4722,國精化,2013/05/02,8.27,11.07,4.59,7.64,11.15,30.23
4726,永昕,2013/05/02,5.93,6.61,3.49,2.96,0.91,58.13
4728,雙美,2013/05/02,7.45,9.88,5.35,7.43,1.56,12.13
4729,熒茂,2013/05/02,5.28,3.74,1.6,1.39,1.76,44.65
4735,豪展,2013/05/02,3.32,6.36,6.76,6.59,0,46.77
4736,泰博,2013/05/02,7.81,9.82,11.84,0,1.3,38.57
4737,華廣,2013/05/02,8.55,12.55,6.59,3.07,2.18,42.32
4739,康普,2013/05/02,6.26,6.16,10.65,7.19,5.94,50.7
4741,泓瀚,2013/05/02,4.37,15.83,2.6,3.2,4.52,56.34
4743,合一,2013/05/02,5.06,5.45,2.08,1.03,0.65,35.95
4744,皇將,2013/05/02,11.67,2.44,2.62,0,9.4,60.23
4745,合富-KY,2013/05/02,6.53,14.7,5.61,2.6,4.97,47.61
4746,台耀,2013/05/02,4.81,12,2.62,2.3,5.66,44.66
4747,強生,2013/05/02,6.07,21.48,11.11,15.64,14.36,26.36
4754,國碳科,2013/05/02,16.54,9.72,8.33,5.29,6.44,38.29
4755,三福化,2013/05/02,1.77,2.51,0.58,0.93,1.25,90.7
4903,聯光通,2013/05/02,5.51,6.49,3.81,0.8,2.41,35.64
4904,遠傳,2013/05/02,0.66,1.28,1.07,0.86,0.7,93.23
4905,台聯電,2013/05/02,5.06,11.46,10.2,8.52,7.15,37.04
4906,正文,2013/05/02,3.76,5.35,4.29,3.81,2.03,39.2
4907,富宇,2013/05/02,6.88,9.97,8.64,6.86,2.84,37.48
4908,前鼎,2013/05/02,5.66,5.11,6.31,4.17,4.85,31.93
4909,新復興,2013/05/02,5.74,9.08,5.99,1.53,0,32.43
4911,德英,2013/05/02,6.3,7.91,6.69,2.34,3.11,44.52
4912,聯德控股-KY,2013/05/02,5.41,3.38,5.87,0,0,50.98
4915,致伸,2013/05/02,3.15,2.79,1.55,1.28,1.91,76.3
4916,事欣科,2013/05/02,5.55,2.15,3.85,0,3.96,66.76
4919,新唐,2013/05/02,2.92,3.87,2.22,2.74,1.29,69.41
4923,力士,2013/05/02,1.29,14.12,8.36,7.8,5,62.11
4924,欣厚-KY,2013/05/02,8.89,11.27,5.29,4.24,2.74,51.89
4927,泰鼎-KY,2013/05/02,6.67,9.5,4.07,1.47,6.72,45.84
4930,燦星網,2013/05/02,4.04,3.74,1.8,1.62,1.42,49.53
4931,新盛力,2013/05/02,0.47,1.71,0,7.61,6.3,81.78
4933,友輝,2013/05/02,3.43,5.86,2.21,8.05,0,61.79
4934,太極,2013/05/02,3.38,3.33,2.38,3.1,1.68,62.97
4935,茂林-KY,2013/05/02,4.96,5.69,6.68,5.43,5.66,55.52
4938,和碩,2013/05/02,1.15,2.22,1.84,1.51,1.01,82.4
4939,亞電,2013/05/02,10.79,12.54,11.01,5.76,4.22,21.55
4942,嘉彰,2013/05/02,4.42,6.66,5.62,4.09,2.21,59.21
4943,康控-KY,2013/05/02,1.45,1.34,2.17,3.22,3.49,87.58
4944,兆遠,2013/05/02,4.51,4.25,3.94,1.68,2.09,57.7
4946,辣椒,2013/05/02,4.95,8.33,2.53,3.45,0,47.17
4950,牧東,2013/05/02,5.58,5.74,6.22,2.54,7.66,48.47
4951,精拓科,2013/05/02,8.97,12.63,8.96,1.47,3.57,47.45
4952,凌通,2013/05/02,8.76,6.62,4.07,0.66,1.71,60.85
4953,緯軟,2013/05/02,7.5,10.34,2.78,0,0,69.55
4956,光鋐,2013/05/02,7.94,5.9,4.83,2.02,1.82,54.06
4958,臻鼎-KY,2013/05/02,1.82,2.08,1.41,1.1,1.29,82.98
4960,誠美材,2013/05/02,1.88,2.62,2.66,2.03,0.87,75.6
4961,天鈺,2013/05/02,6.06,6.25,3.03,1.79,1.49,63.9
4966,譜瑞-KY,2013/05/02,8.77,13.4,5.24,3.92,1.9,41.1
4967,十銓,2013/05/02,5.38,2.71,3.05,1.52,0,82.76
4968,立積,2013/05/02,9.57,10.66,7.15,1.72,0,51.7
4972,湯石照明,2013/05/02,14.05,13.87,11.54,2.51,6.5,40.13
4973,廣穎,2013/05/02,11.78,10.11,3.88,5.64,7.53,22.79
4974,亞泰,2013/05/02,4.47,5.61,2.62,1.34,1.78,51.6
4976,佳凌,2013/05/02,11.88,13.23,5.4,0.61,2.71,34.32
4977,眾達-KY,2013/05/02,1.85,2.26,1.15,0,4.61,88.29
4979,華星光,2013/05/02,9.11,16.47,6.15,10.17,3.61,29.73
4987,科誠,2013/05/02,10.99,25.05,7.73,5.39,4.16,12.15
4989,榮科,2013/05/02,0.74,0.8,0.72,0,0,92.26
4991,環宇-KY,2013/05/02,2.93,11.29,9.47,1.82,4.84,64.82
4994,傳奇,2013/05/02,2.92,3.43,2.52,3.27,10.71,64.11
4995,晶達,2013/05/02,5.93,6.02,7.59,10.12,0,55.56
4999,鑫禾,2013/05/02,1.73,3.49,2.44,9.4,2.79,74.63
5007,三星,2013/05/02,3.53,4.51,2.12,1.29,1.2,80.34
5009,榮剛,2013/05/02,8.77,7.74,2.14,3.29,2.59,30.6
5011,久陽,2013/05/02,1.57,9.33,3.2,2.32,8.64,69.15
5013,強新,2013/05/02,8.61,8.93,5.02,4.07,2.66,36
5014,建錩,2013/05/02,9.06,8.8,5.74,7.27,2.62,31.65
5015,華祺,2013/05/02,4.75,6.87,2.23,4.26,1.58,45.51
5016,松和,2013/05/02,2.88,4.71,0,1.27,1.81,66.91
5201,凱衛,2013/05/02,6.33,8.54,6.11,2.36,3.22,36.23
5202,力新,2013/05/02,8.28,10.44,5.09,5.81,6.06,25.8
5203,訊連,2013/05/02,5.37,5.43,4.43,3.92,2.75,45.48
5205,中茂,2013/05/02,17.36,6.64,9.05,6.03,0,0
5206,坤悅,2013/05/02,2.16,2.59,1.7,0.76,1.05,83.66
5209,新鼎,2013/05/02,5.39,5.37,0,3.05,7.89,50.12
5210,寶碩,2013/05/02,7.65,6.66,2.15,3.84,2.63,48.42
5211,蒙恬,2013/05/02,4.58,2.41,11.72,2.05,5.64,29.14
5212,凌網,2013/05/02,4.58,7.51,7.09,12.38,7.68,35.24
5213,亞昕,2013/05/02,2.77,2.23,1.73,1.04,1.89,76.86
5215,科嘉-KY,2013/05/02,2.33,7.25,6.75,3.28,3.65,55.74
5222,全訊,2013/05/02,6.58,6.56,2.25,2.53,10.21,56.4
5225,東科-KY,2013/05/02,5.33,11.54,5.01,1.31,1.44,64.04
5230,雷笛克光學,2013/05/02,14.45,24.9,6.74,4.02,0,20.64
5234,達興材料,2013/05/02,6.3,12.02,4.66,3.16,2.14,56.61
5244,弘凱,2013/05/02,5.72,6.84,13.95,14.02,6.74,47.67
5245,智晶,2013/05/02,3.15,7.24,5.1,3.85,2.62,74.31
5251,天鉞電,2013/05/02,4.91,8.58,5.84,14.93,3.71,34.73
5258,虹堡,2013/05/02,5.85,12.88,6.72,4.01,4.89,58.98
5263,智崴,2013/05/02,19.74,14.1,5.79,12.96,3.5,15.66
5269,祥碩,2013/05/02,2.55,2.25,3.81,0,0,63.92
5272,笙科,2013/05/02,8.3,9.9,7.92,3.55,8.04,39.64
5274,信驊,2013/05/02,11.25,16.72,10.47,9.85,0,24.57
5278,尚凡,2013/05/02,3.7,15.32,12.97,12.06,21.05,26.07
5283,禾聯碩,2013/05/02,1.25,2.91,1.66,2.23,0,90.43
5285,界霖,2013/05/02,5.86,6.37,4.01,6.77,1.49,69.5
5287,數字,2013/05/02,0.91,0,2.11,0,0,94.51
5289,宜鼎,2013/05/02,7.65,7.35,3.33,2.86,0,68.83
5299,杰力,2013/05/02,1.51,2.11,0,2.56,0,91.16
5301,寶得利,2013/05/02,8.09,12.47,14.42,8.74,0,0
5302,太欣,2013/05/02,5.53,5.38,3.01,3.47,1.12,55
5306,桂盟,2013/05/02,13.37,15.42,5.92,8.5,0,8.92
5309,系統電,2013/05/02,6.43,8.03,3.3,1.46,3.41,27.39
5310,天剛,2013/05/02,3.78,4.98,3.9,2.95,3.06,51.16
5312,寶島科,2013/05/02,3,8.26,4.01,2.4,4.21,55.88
5314,世紀,2013/05/02,6.66,7.23,4.5,3.39,4.52,24.22
5315,光聯,2013/05/02,9.19,9.03,3.32,2.19,1.73,24.11
5321,美而快,2013/05/02,1.96,2.59,3.33,0,0,81.92
5324,士開,2013/05/02,4.22,6.26,2.98,0.97,0,70.78
5328,華容,2013/05/02,4.8,4.31,2.1,2.7,3.39,54.49
5340,建榮,2013/05/02,6.55,3.75,2.69,3.27,1.79,57.68
5344,立衛,2013/05/02,2.83,4.08,1.4,0.94,0,70.85
5345,天揚,2013/05/02,8.13,9.99,4.85,1.32,3.65,16.6
5347,世界,2013/05/02,1.16,1.91,1.45,1.48,0.67,86.07
5348,系通,2013/05/02,4.15,7.15,2.3,5.33,3.64,50.66
5351,鈺創,2013/05/02,8.14,5.86,3.87,2.64,1.98,28.77
5353,台林,2013/05/02,5.65,8.48,6.59,3.12,4.07,43.17
5355,佳總,2013/05/02,7.83,8.18,5.52,1.34,2.2,43.68
5356,協益,2013/05/02,9.62,8.24,4.95,3.46,2.87,23.24
