代號,名稱,年月日,100-200 張(比率),200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
6147,頎邦,2023/05/05,2.82,2.62,2.3,2.45,1.36,61.48
6148,驊宏資,2023/05/05,8.5,7.69,0.87,2.83,0,37.11
6150,撼訊,2023/05/05,5.57,2.55,2.02,3.12,0,11.73
6151,晉倫,2023/05/05,7.51,8.51,5.96,3.58,5.98,26.01
6152,百一,2023/05/05,8.4,8.58,4.47,1.95,2.74,26.92
6153,嘉聯益,2023/05/05,5.1,4.65,2.76,2,1.55,39.75
6154,順發,2023/05/05,4.3,2.5,1.39,5.9,1,54.45
6155,鈞寶,2023/05/05,2.91,4.16,1.73,2.41,1.88,57.51
6156,松上,2023/05/05,5.32,8.4,4.88,3.49,1.09,29.16
6158,禾昌,2023/05/05,6.95,6.43,2.82,3.9,1.52,33.8
6160,欣技,2023/05/05,7.29,7.36,4.84,0,1.2,43.01
6161,捷波,2023/05/05,7.74,5.35,4.44,5,0,36.77
6163,華電網,2023/05/05,5.15,5.08,2.72,2.04,1.32,31.72
6164,華興,2023/05/05,7.49,7.93,2.37,1.44,0,16.13
6165,浪凡,2023/05/05,9.11,11.47,3.89,3.92,1.69,10.62
6166,凌華,2023/05/05,2.57,3.74,2.73,4.84,1.75,73.34
6167,久正,2023/05/05,7.33,6.46,3.2,3.88,2.27,39.33
6168,宏齊,2023/05/05,4.76,3.64,2.36,2.32,1.23,43.12
6169,昱泉,2023/05/05,0,5.14,2.13,0,0,26.44
6170,統振,2023/05/05,3.71,3.79,3.15,2.36,0,56.09
6171,大城地產,2023/05/05,2.1,3.06,4.3,2.03,0.82,76.42
6173,信昌電,2023/05/05,3.35,2.16,0.87,0.81,1.02,45.16
6174,安碁,2023/05/05,4.13,4.1,5.33,2.73,1.65,56.56
6175,立敦,2023/05/05,2.62,2.23,1.05,1.95,0,61.69
6176,瑞儀,2023/05/05,3.57,4.01,3.19,2.54,2.91,53.99
6177,達麗,2023/05/05,4.04,4.12,3.09,1.81,1.96,70.94
6179,亞通,2023/05/05,5.74,4.89,5.48,2.47,5.28,38.54
6180,橘子,2023/05/05,3.8,4.24,4.08,4.77,1.61,49.63
6182,合晶,2023/05/05,3.8,2.88,1.67,1.59,1.66,19.62
6183,關貿,2023/05/05,2.45,5.36,1.86,3.86,1.26,70.89
6184,大豐電,2023/05/05,4.23,3.67,2.75,1.7,1.13,69.79
6185,幃翔,2023/05/05,6.42,7.51,3.74,5.85,6.54,36.36
6186,新潤,2023/05/05,6.56,5.22,2.23,4.77,3.54,57.57
6187,萬潤,2023/05/05,6.06,3.75,6.36,4.2,1,24.96
6188,廣明,2023/05/05,5.35,4.24,3.94,2.45,1.31,43.13
6189,豐藝,2023/05/05,5.53,6.07,3.74,3,1.69,21.37
6190,萬泰科,2023/05/05,3.27,5.03,2.38,3.13,1.72,34.48
6191,精成科,2023/05/05,4.5,4.65,2.54,2.86,1.9,55.68
6192,巨路,2023/05/05,6.15,6.39,3.22,5.66,3.76,47.16
6194,育富,2023/05/05,7.02,6.13,4.1,6.88,3.88,41.59
6195,詩肯,2023/05/05,3.37,1.3,1.66,0,3.45,52.94
6196,帆宣,2023/05/05,2.27,1.76,2.04,0.96,0.41,68.37
6197,佳必琪,2023/05/05,4.88,4.67,3.51,2.39,2.28,43.35
6198,瑞築,2023/05/05,6.31,6.35,0,5.68,0,69.21
6199,天品,2023/05/05,1.34,1,4.25,4.44,0,83.26
6201,亞弘電,2023/05/05,3.12,3.32,2.26,0.68,3.18,62.98
6202,盛群,2023/05/05,4.14,4.77,3.5,1.48,1.14,39.89
6203,海韻電,2023/05/05,3.14,1.98,5.02,2.83,1.14,53.53
6204,艾華,2023/05/05,3.04,0.97,2.28,0,0,63.54
6205,詮欣,2023/05/05,4.8,5.86,2.86,0,4.44,47.48
6206,飛捷,2023/05/05,4.29,4.68,3.29,2.85,1.31,46.24
6207,雷科,2023/05/05,7.08,6.54,2.51,3.53,2.24,18.82
6208,日揚,2023/05/05,5.58,4.87,2.9,4.03,4,51.54
6209,今國光,2023/05/05,4.67,6.28,4.91,3.67,2.69,28.62
6210,慶生,2023/05/05,4.52,5.15,1.25,3.63,5.47,42.82
6212,理銘,2023/05/05,2.25,2.59,3.09,1.22,1.8,86.15
6213,聯茂,2023/05/05,3,2.96,2.63,1.31,1.75,64.59
6214,精誠,2023/05/05,3.26,3.86,3.41,2.98,3.69,48.81
6215,和椿,2023/05/05,4.75,6.34,3.62,1.5,1.15,47.47
6216,居易,2023/05/05,5.9,6.79,4.66,2.15,1.08,29.21
6217,中探針,2023/05/05,4.21,5.38,1.61,2.65,1.89,9.45
6218,豪勉,2023/05/05,7.16,6.02,2.11,10.67,2.73,38.12
6219,富旺,2023/05/05,3.02,2.57,2.75,0,2.51,69.62
6220,岳豐,2023/05/05,7.37,6.49,3.58,5.16,2.41,37.68
6221,晉泰,2023/05/05,3.06,2.38,1.19,5.21,1.2,74.14
6222,上揚,2023/05/05,3.32,2.68,3.54,8.11,4.52,67.4
6223,旺矽,2023/05/05,7.28,8.7,7.33,5.82,4.73,16.92
6224,聚鼎,2023/05/05,6.8,5.3,5.07,0.74,4.46,25.32
6225,天瀚,2023/05/05,4.7,4.27,10.87,0,3.43,58.2
6226,光鼎,2023/05/05,6.27,4.29,4.76,1.8,1.49,18.72
6227,茂綸,2023/05/05,4.2,4.73,3.28,0,0,67.6
6228,全譜,2023/05/05,3.88,1.21,2.09,0,0,75.49
6229,研通,2023/05/05,5.88,7.37,2.91,0,5.11,23.81
6230,尼得科超眾,2023/05/05,1.33,0.53,1.65,0,1.05,86.3
6231,系微,2023/05/05,7.98,10.25,6.06,2.1,2.6,24.03
6233,旺玖,2023/05/05,4,2.84,1.79,1.64,3.2,14.38
6234,高僑,2023/05/05,4.7,2,1.46,0.69,0.81,52.82
6235,華孚,2023/05/05,3.66,5.72,4.28,4.45,1.36,53.04
6236,康呈,2023/05/05,1.52,1.08,1.37,1.82,0,87.98
6237,驊訊,2023/05/05,3.62,3.42,1.92,1.7,1.26,14.74
6239,力成,2023/05/05,2.79,3.21,2.72,1.7,1.55,72.5
6240,松崗,2023/05/05,0.73,1.35,2.23,0,4.11,72.11
6241,易通展,2023/05/05,5.29,6.87,0,3.39,0,34.62
6242,立康,2023/05/05,2.19,4.74,2.5,3.19,0,61.5
6243,迅杰,2023/05/05,6.61,2.32,3.97,3.22,1.91,17.79
6244,茂迪,2023/05/05,6.23,4.14,3.23,1.24,2.27,31.32
6245,立端,2023/05/05,5.49,8.54,5.81,5.84,0.84,38.78
6246,臺龍,2023/05/05,5.11,5.25,1.52,4.1,2.36,53.86
6248,沛波,2023/05/05,6.74,4.57,3.86,0,0,49.1
6257,矽格,2023/05/05,5.06,5.12,2.93,2.74,1.52,31.92
6259,百徽,2023/05/05,3.27,4.59,0,3.38,4.39,47.57
6261,久元,2023/05/05,4.42,4.11,1.8,1.5,2.14,25.02
6263,普萊德,2023/05/05,7.05,6.3,3.28,0,0,40.96
6264,富裔,2023/05/05,4.34,6.7,2.9,3.6,3.17,61.91
6265,方土昶,2023/05/05,3.25,3.76,1.71,2.38,1.61,51.35
6266,泰詠,2023/05/05,5.48,6.6,2.92,3.16,5.22,32.15
6269,台郡,2023/05/05,4.54,6.03,4.65,3.26,3.35,41.4
6270,倍微,2023/05/05,6.4,5.51,4.43,0.85,0,39.16
6271,同欣電,2023/05/05,3.34,4.53,2.69,2.47,7.22,44.5
6274,台燿,2023/05/05,3.7,4.48,3.94,2.84,2.21,49.28
6275,元山,2023/05/05,7.06,8.16,6.83,1.11,1.14,25.76
6276,安鈦克,2023/05/05,4.78,5.4,0,1.93,0,47.76
6277,宏正,2023/05/05,2.86,5.01,3.9,5.15,3.69,43.72
6278,台表科,2023/05/05,4.22,5.16,3.66,2.54,3.68,53.61
6279,胡連,2023/05/05,5.03,7.18,4.43,0.75,3.61,38.16
6281,全國電,2023/05/05,2.14,7.58,5.03,2.83,1.78,51.93
6282,康舒,2023/05/05,3.13,2.93,1.98,1.29,1.28,47.95
6283,淳安,2023/05/05,3.65,3.55,4.01,0.94,0.67,52.77
6284,佳邦,2023/05/05,4.28,3.47,2.51,0.94,0,47.67
6285,啟碁,2023/05/05,4.23,4.2,2.12,2.78,2.36,59.86
6287,元隆,2023/05/05,0.89,2.12,0.41,1.16,0,87.91
6288,聯嘉,2023/05/05,6.16,3.42,2,3.44,2.25,39.59
6290,良維,2023/05/05,5.2,7.05,2.5,3.05,2.29,34.02
6291,沛亨,2023/05/05,2,1.84,1.03,0,0,89.66
6292,迅德,2023/05/05,1.9,8.49,1.89,2.83,5.98,44.13
6294,智基,2023/05/05,7.11,5.87,2.03,0,0,31.92
6404,通訊-KY,2023/05/05,5.63,1.22,1.69,0,3.61,61.16
6405,悅城,2023/05/05,8.18,10.18,5.77,6.34,8.03,34.68
6409,旭隼,2023/05/05,8.67,16.12,9.51,6.01,5.11,37.17
6411,晶焱,2023/05/05,5.6,9.44,5.3,2.82,4.67,21.4
6412,群電,2023/05/05,2.78,3.46,2.53,1.21,1.15,81.36
6414,樺漢,2023/05/05,4.75,4.35,7.09,1.75,2.34,51.46
6415,矽力*-KY,2023/05/05,4.97,7.74,5.48,3.91,4.72,65.19
6416,瑞祺電通,2023/05/05,4.26,6.51,3.91,0.95,3.9,36.33
6417,韋僑,2023/05/05,5.65,9.03,12.88,5.12,1.96,48.12
6418,詠昇,2023/05/05,6.1,5.82,14.05,3.96,0,44.42
6419,京晨科,2023/05/05,18.27,10.23,7.53,0,0,29.25
6425,易發,2023/05/05,6.16,7.64,5.37,3.1,4.29,44.67
6426,統新,2023/05/05,1.84,6.51,2.27,0,2.44,34.93
6431,光麗-KY,2023/05/05,6.39,13.11,3.42,6.01,0,53.17
6432,今展科,2023/05/05,4.48,6.3,4.81,4.83,9.11,17.54
6435,大中,2023/05/05,6.07,3.35,1.57,1.85,2.96,43.41
6438,迅得,2023/05/05,7.95,8.63,4.4,6.07,6.36,27.83
6441,廣錠,2023/05/05,2.73,4.84,0,1.44,0,41.21
6442,光聖,2023/05/05,2.82,6.25,7.6,7.03,7.1,52.93
6443,元晶,2023/05/05,4.38,4.01,2.12,1.77,1.35,22.79
6446,藥華藥,2023/05/05,7.55,5.43,4.66,3.71,1.83,45.07
6449,鈺邦,2023/05/05,3.97,4.19,5.89,0,0,68.27
6451,訊芯-KY,2023/05/05,3.11,3.3,0,1.23,0.76,62.93
6456,GIS-KY,2023/05/05,3.57,4,1.68,2.93,1.55,49.96
6457,紘康,2023/05/05,7.79,4.34,3.41,0,2.69,20.81
6461,益得,2023/05/05,6.87,6.22,2.12,1.19,0.68,47.92
6462,神盾,2023/05/05,4.15,2.97,1.43,0.93,3.96,16.91
6464,台數科,2023/05/05,3.27,6.47,3.57,2.74,1.44,75.15
6465,威潤,2023/05/05,6.66,3.32,0,2.09,0,43.89
6469,大樹,2023/05/05,8.35,7.87,4.01,5.37,2.94,44.86
6470,宇智,2023/05/05,6.17,5.95,3.78,0,4.79,11.67
6472,保瑞,2023/05/05,4.7,5.69,5.59,2.53,5.75,49.92
6477,安集,2023/05/05,2.59,6.73,5.03,1.24,0.74,39.17
6482,弘煜科,2023/05/05,2.38,4.68,0,6.98,10.11,60.03
6485,點序,2023/05/05,5.71,7.48,6.38,7.6,0,11.79
6486,互動,2023/05/05,4.65,2.47,0,1.78,0,47.89
6488,環球晶,2023/05/05,2.88,3.47,2.66,2.37,1.89,72.83
6491,晶碩,2023/05/05,5.79,8.44,5.7,0.92,0,58.88
6492,生華科,2023/05/05,6.25,5.46,2.13,1.41,1.05,24.28
6494,九齊,2023/05/05,9.19,7.96,8.05,2.39,0,5.22
6496,科懋,2023/05/05,1.16,2.56,1.95,0,3.47,57.89
6499,益安,2023/05/05,7.54,6.3,2.76,0.69,0,53.16
6504,南六,2023/05/05,3.29,3.83,3.53,3.89,1.1,58.89
6505,台塑化,2023/05/05,0.21,0.26,0.16,0.14,0.13,96.83
6506,雙邦,2023/05/05,7.3,6.83,11.89,5.04,3.15,44.31
6508,惠光,2023/05/05,1.92,2.78,0.68,0,0,54.11
6509,聚和,2023/05/05,4.92,4.07,1.28,2.42,2.11,13.97
6510,精測,2023/05/05,4.87,6.64,4.27,0,2.62,44.59
6512,啟發電,2023/05/05,12.68,18.83,12.03,2.45,3.91,22.37
6514,芮特-KY,2023/05/05,2.04,4.62,0,2.04,0,64.54
6515,穎崴,2023/05/05,10.5,14.42,8.38,3.81,5.47,31.01
6516,勤崴國際,2023/05/05,7.33,10.37,5.2,0,1.81,40.98
6517,保勝光學,2023/05/05,6.67,5.35,9.64,2.18,9.22,31.74
6523,達爾膚,2023/05/05,5.01,1.23,0,1.4,2.01,64.47
6525,捷敏-KY,2023/05/05,4.47,3.47,0.78,2.27,4.11,59.97
6527,明達醫,2023/05/05,12.64,13.5,6.05,7.82,0,16.53
6530,創威,2023/05/05,9.16,10.65,13.82,10.72,8.08,21.55
6531,愛普*,2023/05/05,5.08,5.92,4.29,3.97,1.57,48.33
6532,瑞耘,2023/05/05,8.67,8.8,9.91,4.09,0,14.02
6533,晶心科,2023/05/05,6.51,6.99,7.81,1.41,1.58,31.59
6535,順藥,2023/05/05,6.97,5.84,4.69,3,1.04,52.16
6538,倉和,2023/05/05,7.71,12.53,2.46,7.11,4.44,10.18
6541,泰福-KY,2023/05/05,3.77,4.85,2.43,1.06,2.71,54.49
6542,隆中,2023/05/05,0.73,4.58,1.14,3.77,2.13,73.92
6546,正基,2023/05/05,4.36,4.22,1.37,4.19,2.9,45.59
6547,高端疫苗,2023/05/05,5.83,5.12,3.45,2.15,0.57,33.29
6548,長科*,2023/05/05,1.15,1.19,0.89,0.87,0.64,87.98
6550,北極星藥業-KY,2023/05/05,2.48,2.79,1.41,0.74,0.47,73.39
6552,易華電,2023/05/05,2.89,3.12,2.11,0,1,55.76
6556,勝品,2023/05/05,0.97,6.16,4.78,0,0,77.17
6558,興能高,2023/05/05,3.83,5.87,2.7,1.62,0,42.85
6560,欣普羅,2023/05/05,7.68,5.49,1.56,2.72,3.86,15.03
6561,是方,2023/05/05,3.33,3.41,3.7,1.09,1.37,73.68
6568,宏觀,2023/05/05,13.04,12.04,9.86,2.53,2.74,8.15
6569,醫揚,2023/05/05,3.24,6.28,2.72,1.98,0,65.49
6570,維田,2023/05/05,10.5,7.85,9.38,5.72,2.51,31.68
6573,虹揚-KY,2023/05/05,2.94,2.46,4.67,0.79,0,62.15
6574,霈方,2023/05/05,5.28,3.21,0,6.34,0,75.93
6576,逸達,2023/05/05,7.07,6.43,3.79,2.39,2.24,38.89
6577,勁豐,2023/05/05,1.81,1.41,3.7,1.73,2.13,66.2
6578,達邦蛋白,2023/05/05,6.21,9.57,5.86,1.76,4.54,20.28
6579,研揚,2023/05/05,1.03,1.59,0.9,0,1.2,89.05
6581,鋼聯,2023/05/05,1.95,1.2,0.38,1.84,0.82,83.67
6582,申豐,2023/05/05,2.14,1.86,0,2.64,0,73.41
6584,南俊國際,2023/05/05,2.3,3.25,4.1,6.7,3.12,72.89
6585,鼎基,2023/05/05,3.04,1.7,3.6,1.14,3.75,74.92
6588,東典光電,2023/05/05,6.86,5.85,5,2.96,0,34.89
6589,台康生技,2023/05/05,3.63,3.52,3.96,2.87,2.86,51.79
6590,普鴻,2023/05/05,9.4,15.7,2.53,6.85,4.29,33.37
6591,動力-KY,2023/05/05,10.4,6.44,4.17,0,0,23
6592,和潤企業,2023/05/05,1.85,2.23,1.67,1.22,0.53,77.34
6593,台灣銘板,2023/05/05,2.09,7.08,9.55,6.31,3.82,37.86
6596,寬宏藝術,2023/05/05,3.49,3.1,5.1,2.3,5.88,43.08
6598,ABC-KY,2023/05/05,5.39,6.5,4.12,0.77,1.15,43.95
6603,富強鑫,2023/05/05,6.9,7.73,4.71,3.25,2.3,36.19
6605,帝寶,2023/05/05,4.37,4.46,4.07,2.96,3.84,62.88
6606,建德工業,2023/05/05,6.03,5.1,3.48,1.28,3.94,61.19
6609,瀧澤科,2023/05/05,5.32,3.51,3.23,0,1.33,55.29
6612,奈米醫材,2023/05/05,5.8,6.91,11.19,8.36,0,42.07
6613,朋億*,2023/05/05,4.76,2.57,2.12,0,0,63.64
6615,慧智,2023/05/05,7.1,4.74,8.52,3.13,0,36.27
6616,特昇-KY,2023/05/05,4.77,3.83,4.08,2.11,0,59.28
6624,萬年清,2023/05/05,5.83,16,8,0,15.18,26.71
6625,必應,2023/05/05,4.38,4.7,5.89,6.38,2.1,45.81
6629,泰金-KY,2023/05/05,2.2,3.43,1.68,1.73,0,83.14
6640,均華,2023/05/05,4.79,1.68,4.66,0,3.5,64.69
6641,基士德-KY,2023/05/05,2.96,12.82,2.47,0,4.7,57.54
6642,富致,2023/05/05,4.24,7.99,5.88,3.39,9.5,46.24
6643,M31,2023/05/05,12.85,12.92,1.28,2.16,0,38.36
6649,台生材,2023/05/05,7.72,13.07,6.01,6.46,2.08,36.29
6651,全宇昕,2023/05/05,5.67,14.09,8.54,4.14,0,29.94
6654,天正國際,2023/05/05,3.83,5.31,2.91,0,0,64.16
6655,科定,2023/05/05,3.1,5.14,4.51,5.57,1.26,72.16
6661,威健生技,2023/05/05,8.64,9.05,4.19,0,0,57.85
6662,樂斯科,2023/05/05,9.56,12.27,3.4,0,0,42.84
6664,群翊,2023/05/05,5.91,4.57,5.6,2.54,16.33,42.63
6666,羅麗芬-KY,2023/05/05,2.93,2.09,0,0,0,78.71
6667,信紘科,2023/05/05,6.3,2.69,2.37,0,4.16,47.81
6668,中揚光,2023/05/05,3.66,2.12,0.66,0.8,1.16,52.82
6669,緯穎,2023/05/05,6.78,7.18,7.61,3.54,0.99,58.76
6670,復盛應用,2023/05/05,3.62,5.49,3.31,2.83,4.05,64.96
6671,三能-KY,2023/05/05,4.22,7.43,10.52,5.64,7.58,54.11
6672,騰輝電子-KY,2023/05/05,5.06,8.1,1.87,0,1.25,24.95
6674,鋐寶科技,2023/05/05,1.12,0.95,2.34,2.07,0,83.44
6679,鈺太,2023/05/05,9.37,8.15,6.48,2.66,1.72,48.81
6680,鑫創電子,2023/05/05,6.11,6.98,0,3.59,0,67.99
6683,雍智科技,2023/05/05,5.2,10.93,7.72,2.37,3.43,11.37
6684,安格,2023/05/05,4.99,7.49,4.4,1.63,0,31.37
6689,伊雲谷,2023/05/05,5.96,7.14,3.5,6.46,6.75,45.64
6690,安碁資訊,2023/05/05,0.54,6.01,2.64,0,0,59.87
6691,洋基工程,2023/05/05,4.01,6,5.03,6.36,8.15,54.6
6693,廣閎科,2023/05/05,9.44,9.9,7.64,3.27,1.77,37.43
6695,芯鼎,2023/05/05,7.03,7.28,1.92,1.62,4.73,50.45
6697,東捷資訊,2023/05/05,1.94,1.98,3.21,2.76,0,67.31
6698,旭暉應材,2023/05/05,7.28,11.22,2.91,0.96,1.22,38.77
6703,軒郁,2023/05/05,4.23,8.26,8.58,17.17,0,33.94
6706,惠特,2023/05/05,7.57,10.63,1.93,3.96,1.16,20.07
6708,天擎,2023/05/05,6.64,4.49,1.44,4.67,0,43.2
6712,長聖,2023/05/05,4.54,10.17,5.16,1.14,3.77,28.84
6715,嘉基,2023/05/05,3.51,2.26,2.4,0,1.39,72.05
6716,應廣,2023/05/05,10.12,20.68,11.7,4.99,0,31.89
6719,力智,2023/05/05,4.53,5.18,3.01,1.7,3.33,38.83
6721,信實,2023/05/05,9.16,10.25,4.35,12.63,0,35.65
6727,亞泰金屬,2023/05/05,9.03,11.44,5.56,8.95,3.9,0
6728,上洋,2023/05/05,2.1,7.58,2.13,0,3.73,62.97
6732,昇佳電子,2023/05/05,4.91,6.36,2.83,1.45,1.78,50.76
6733,博晟生醫,2023/05/05,5.22,6.09,2.1,3.33,0.65,44.11
6735,美達科技,2023/05/05,6.25,10.55,10.87,6.59,8.99,35.85
6741,91APP*-KY,2023/05/05,3.11,4.86,4.11,1.31,5.19,65.51
6743,安普新,2023/05/05,4.12,2.89,2.92,2.75,3.09,58.72
6747,亨泰光,2023/05/05,2.66,3.76,4.8,2.89,3.47,58.57
6751,智聯服務,2023/05/05,3.69,0,7.58,3.07,0,56.74
6752,叡揚,2023/05/05,9.37,14.83,16.22,9.11,3.02,18.87
6753,龍德造船,2023/05/05,3.28,3.5,3.05,2.54,4.13,52.98
6754,匯僑設計,2023/05/05,2.94,1.1,2.14,0,0,81.63
6756,威鋒電子,2023/05/05,5.13,2.68,3.54,0,0,58.05
6761,穩得,2023/05/05,7,6.05,1.85,0,7.59,43.7
6762,達亞,2023/05/05,4.62,5.14,5.52,3.09,0,65.75
6763,綠界科技,2023/05/05,3.42,11.63,5.78,3.94,20.71,26.31
6767,台微醫,2023/05/05,11.35,9.68,4.67,2.58,0,37.05
6768,志強-KY,2023/05/05,2.41,1.65,0.98,1.84,0,83.24
6770,力積電,2023/05/05,5.32,4.61,2.67,1.5,1.12,45.66
6776,展碁國際,2023/05/05,2.16,4.32,2.99,0.76,2.16,68.63
6781,AES-KY,2023/05/05,2.6,5.38,2.1,0.91,1.01,72.11
6782,視陽,2023/05/05,9.35,9.25,3.55,8.28,5.42,37.41
6788,華景電,2023/05/05,8.27,10.11,1.5,5.86,5.29,15.41
6789,采鈺,2023/05/05,1.88,2.13,1.91,1.26,0,77.38
6790,永豐實,2023/05/05,1.52,1.9,0.9,1.63,1.04,77.8
6791,虎門科技,2023/05/05,1.32,2.32,14.85,3.83,4.1,56.02
6792,詠業,2023/05/05,4.43,6.96,1.05,0,3.55,50.42
6796,晉弘,2023/05/05,4.06,8.15,6.94,4.57,0,41.27
6799,來頡,2023/05/05,5.8,11.41,5.08,1.72,1.96,39.46
6803,崑鼎,2023/05/05,2.49,2.25,1.47,0,0,61.16
6804,明係,2023/05/05,4.06,3.93,8.85,2.33,3.05,58.7
6806,森崴能源,2023/05/05,3.83,3.93,2.44,3.29,0.81,61.73
6807,峰源-KY,2023/05/05,3.77,2.54,0.98,1.42,3.5,76.81
6811,宏碁資訊,2023/05/05,3.15,4.61,4.58,1.77,0,70.07
6821,聯寶,2023/05/05,4.04,10.23,3.81,14.08,3.56,48.55
6823,濾能,2023/05/05,2.4,9,6.6,6.98,0,59.53
6829,千附精密,2023/05/05,2.17,2.45,2.01,4.64,1.48,63
6830,汎銓,2023/05/05,11.4,12.51,6.09,4.91,5.65,33.16
6834,天二科技,2023/05/05,6.96,6.68,9.02,3.33,6.22,51.85
6835,圓裕,2023/05/05,2.78,5.72,5.06,5.17,0,69.02
6840,東研信超,2023/05/05,8.06,9.16,3.55,8.9,3.22,45.09
6841,長佳智能,2023/05/05,2.94,2.82,5.22,4.31,4.69,53.84
6843,進典,2023/05/05,2.37,3.56,1.62,6.26,8.08,58.38
6846,綠茵,2023/05/05,5.21,4.2,0,2.87,0,70.15
6855,數泓科,2023/05/05,5.16,12.6,10.51,3.3,4.33,50.04
6859,伯特光,2023/05/05,1.6,17.26,4.34,0,2.52,57.53
6861,睿生光電,2023/05/05,1.65,2.12,2.38,1.65,2.53,67.41
6863,永道-KY,2023/05/05,5.25,3.11,2.55,1.8,0,74.06
6865,偉康,2023/05/05,7.49,11.89,4.17,0,6.96,41.74
6874,倍力,2023/05/05,2.65,11.87,15.71,6.6,0,36.61
7402,邑錡,2023/05/05,6.51,12.61,1.73,2.52,0,31.83
7556,意德士,2023/05/05,2.31,2.77,10.69,0,0,57.11
8011,台通,2023/05/05,5.85,4.8,3.64,0.87,2.45,22.37
8016,矽創,2023/05/05,6.7,9.09,6.47,2.74,2.35,22.62
8021,尖點,2023/05/05,4.42,5.65,3.79,2.99,0.59,27.29
8024,佑華,2023/05/05,4.33,9.95,7.41,2.91,2.02,21.17
8027,鈦昇,2023/05/05,9.68,8.68,8.01,5.7,5.28,24.86
8028,昇陽半導體,2023/05/05,6.9,5.92,4.77,2.2,1.68,28.21
8032,光菱,2023/05/05,1.85,2.71,2.52,0,0,80.62
8033,雷虎,2023/05/05,5.92,4.7,3.89,2.43,3.75,18.7
8034,榮群,2023/05/05,11.62,5.06,5.11,2.27,2.88,10.15
8038,長園科,2023/05/05,6.93,6.64,1.56,3.37,1.44,18.73
8039,台虹,2023/05/05,3.49,3.66,3.14,4.05,1.39,52.99
8040,九暘,2023/05/05,4.43,7.5,2.25,1.83,3.96,22.53
8042,金山電,2023/05/05,2.72,2.02,5.28,2.65,0,62.8
8043,蜜望實,2023/05/05,4.55,1.73,0,0.99,0,55.7
8044,網家,2023/05/05,4.79,6.04,2.02,3.82,0,44.24
8046,南電,2023/05/05,2.09,2.63,1.4,1.22,0.42,77.44
8047,星雲,2023/05/05,4.94,2.61,11.18,8.15,0,60.46
8048,德勝,2023/05/05,5.57,10.83,7.88,2.69,5.05,35.18
8049,晶采,2023/05/05,6.49,6.37,3.91,1.21,4.68,31.64
8050,廣積,2023/05/05,5.6,5.01,2.58,1.62,5.14,42.49
8054,安國,2023/05/05,4.41,3.76,3.68,0,3.02,25.48
8059,凱碩,2023/05/05,3.11,3.19,2.75,2.54,0.47,73.98
8064,東捷,2023/05/05,7.52,6.56,5.3,1.75,2.68,31.34
8066,來思達,2023/05/05,6.55,6.82,4.91,7.3,10.07,0
8067,志旭,2023/05/05,1.09,4.06,3.1,4.12,22.24,48.23
8068,全達,2023/05/05,2.38,2.23,1.23,0.92,1.07,76.71
8069,元太,2023/05/05,3.6,4.26,3.73,3.44,1.84,69.04
8070,長華*,2023/05/05,2.19,2.14,0.89,0.58,1.17,75.19
8071,能率網通,2023/05/05,6.18,6.35,5.58,8.43,3.62,32.79
8072,陞泰,2023/05/05,2.6,3.6,0.6,0,0,63.21
8074,鉅橡,2023/05/05,7.35,9.79,3.92,0.86,0,37.88
8076,伍豐,2023/05/05,6.52,6.2,3.35,0.94,2.37,29.04
8077,洛碁,2023/05/05,3.86,5.43,0,2.86,0,79.46
8080,永利聯合,2023/05/05,0.97,6.19,4.22,2.76,0,49.36
8081,致新,2023/05/05,8.84,9.98,7.04,3.99,6.21,21.09
8083,瑞穎,2023/05/05,10.08,11.61,4.1,1.91,2.31,41.67
8084,巨虹,2023/05/05,7.75,5.98,11.13,2.19,0,51.81
8085,福華,2023/05/05,3.52,2.62,0.29,1.49,2.54,72.92
8086,宏捷科,2023/05/05,2.58,4.13,2.07,1.55,2.19,42.65
8087,華鎂鑫,2023/05/05,8.88,6.73,7.12,4.64,3.25,37.31
8088,品安,2023/05/05,4.24,7.73,2.32,2.13,0,18.11
8089,康全電訊,2023/05/05,5.27,3.14,4.15,1.13,1.36,41.96
8091,翔名,2023/05/05,8.68,4.55,8.29,4.12,1.7,24.36
8092,建暐,2023/05/05,6.51,9.04,10.43,3.13,2.22,42.79
8093,保銳,2023/05/05,3.09,7.15,6.47,3.36,2.2,38.48
8096,擎亞,2023/05/05,9.1,5.85,3.61,2.52,1.83,21.74
8097,常珵,2023/05/05,7.21,8.65,6.02,0,3.24,25.35
8099,大世科,2023/05/05,2.37,1.78,1.08,0,0.91,79.28
8101,華冠,2023/05/05,3.59,6.48,3.56,4.61,1.13,37.5
8103,瀚荃,2023/05/05,5.33,7.44,1.64,6,3.22,22.75
8104,錸寶,2023/05/05,5.37,5.78,1.38,0.95,0,48.03
8105,凌巨,2023/05/05,3.2,3.49,2.05,1.32,0,59.26
8107,大億金茂,2023/05/05,5.24,7.32,2.48,2.74,0,47.26
8109,博大,2023/05/05,7.72,7.93,5.78,9.07,3.41,36.75
8110,華東,2023/05/05,3.71,3.05,2.35,0.93,1.04,53.71
8111,立碁,2023/05/05,4.94,4.42,2.86,3.17,3.17,26.78
8112,至上,2023/05/05,6.08,5.69,2.34,1.95,1.32,23.09
8114,振樺電,2023/05/05,4.06,3.7,6.29,3.88,1.27,44.47
