代號,名稱,年月日,100-200 張(比率),200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
3306,鼎天,2014/07/01,3.42,6.45,0.8,1.29,5.12,49.78
3308,聯德,2014/07/01,4.22,3.09,2.04,0.67,1.75,74.38
3310,佳穎,2014/07/01,4.8,3.78,3.26,2.52,0,71.76
3311,閎暉,2014/07/01,2.79,2.28,1.78,1.48,2.33,49.37
3312,弘憶股,2014/07/01,6.87,6.4,4.84,3.17,2.01,46.24
3313,斐成,2014/07/01,9.56,10.58,8.25,5.48,4.13,17.68
3317,尼克森,2014/07/01,5.88,3.17,3.99,2.37,1.33,29.75
3322,建舜電,2014/07/01,7.94,5.77,6.7,2.4,1.18,48.76
3323,加百裕,2014/07/01,9.3,5.27,3.49,2.81,1.87,17.09
3324,雙鴻,2014/07/01,6.77,7.52,4.19,0.99,0,33.7
3325,旭品,2014/07/01,7.24,11.64,11.28,7.27,5.79,16.01
3332,幸康,2014/07/01,1.73,1.89,2.65,1.36,3.83,76.18
3338,泰碩,2014/07/01,5.66,8.32,5.95,5.85,1.36,35.05
3339,泰谷,2014/07/01,3.28,5.27,2.66,1.25,1.28,70.12
3346,麗清,2014/07/01,4.96,7.34,2.53,2.7,12.82,51.98
3349,寶德,2014/07/01,5.32,7.55,7.52,13.63,3.39,54.57
3354,律勝,2014/07/01,4.42,3.33,1.81,0.81,1.14,77.16
3356,奇偶,2014/07/01,6.24,3.92,4.04,2.26,1.48,35.97
3357,臺慶科,2014/07/01,4.36,9.35,6.74,4.08,0,65.03
3360,尚立,2014/07/01,10.78,7.36,2.09,4.12,6.93,35.57
3362,先進光,2014/07/01,6.07,7.07,6.19,0.87,1.08,55.83
3363,上詮,2014/07/01,6.64,6.22,5.03,3.97,3.64,46.04
3372,典範,2014/07/01,7.86,8.18,1.92,2.02,1.84,39.31
3373,熱映,2014/07/01,7.03,6.7,3.07,1.99,11.59,35.9
3374,精材,2014/07/01,6.12,4.39,1.94,1.07,0.76,63.37
3376,新日興,2014/07/01,2.93,6.15,6.51,7.43,1.55,55.98
3379,彬台,2014/07/01,6.75,9.67,4.53,4,0,44.67
3380,明泰,2014/07/01,2.46,3.04,2.5,1.64,1.66,69.15
3388,崇越電,2014/07/01,5,6,6.49,3.64,0,37.67
3390,旭軟,2014/07/01,6.33,7.16,5.29,5.38,4.17,25.55
3402,漢科,2014/07/01,11.49,6.98,0.64,4.86,1.32,26.91
3406,玉晶光,2014/07/01,2.37,2.98,4.91,0.62,2.67,45.91
3413,京鼎,2014/07/01,7.16,6.13,1.45,4.71,2.95,56.19
3416,融程電,2014/07/01,6.5,6.67,2.69,4.21,9.38,28.36
3419,譁裕,2014/07/01,7.17,4.51,6.67,5.18,4.97,33.14
3430,奇鈦科,2014/07/01,8.48,13.71,13.47,8.45,0,42.29
3432,台端,2014/07/01,5.73,7.28,3.48,2.32,1.42,51.5
3434,哲固,2014/07/01,10.65,10.63,4.83,8.38,0,42.1
3437,榮創,2014/07/01,4.45,3.21,2.95,1.7,0.61,57.72
3438,類比科,2014/07/01,9.97,5.24,6.01,0,0,19.73
3441,聯一光,2014/07/01,11.27,10.95,4.5,1.5,10.86,15.06
3443,創意,2014/07/01,4.71,4.05,2.15,2.54,1.28,48.88
3444,利機,2014/07/01,10.3,11.4,10.03,1.93,4.74,33.21
3450,聯鈞,2014/07/01,8.87,11.74,10.09,8.24,6.62,23.8
3454,晶睿,2014/07/01,5.76,7.91,6.27,1.89,5.19,41.22
3455,由田,2014/07/01,9.89,10.88,8.29,3.08,0,21.11
3465,進泰電子,2014/07/01,9.34,11.62,2.81,10.31,3.28,33.65
3466,致振,2014/07/01,4.87,5.87,9.84,3.43,5.54,47.65
3479,安勤,2014/07/01,6.42,7.96,6.17,7.68,1.6,23.91
3481,群創,2014/07/01,3.03,2.64,1.53,1.2,0.88,69.47
3483,力致,2014/07/01,9.29,11.91,7.96,4.29,1.87,2.76
3484,崧騰,2014/07/01,9.1,13.42,4.75,5.3,7.15,17.17
3489,森寶,2014/07/01,3.88,4.64,3.18,0.93,1.11,72.06
3490,單井,2014/07/01,9.03,9.49,13.18,3.18,3.81,34.13
3491,昇達科,2014/07/01,10.9,9.24,12.58,6.62,5.3,12.06
3492,長盛,2014/07/01,6.71,8.23,6.62,0,2.95,53.65
3494,誠研,2014/07/01,6.44,6.87,5.21,2.3,4.03,46.2
3498,陽程,2014/07/01,5.53,4.15,9.03,3.36,1.06,42.22
3499,環天科,2014/07/01,4.74,4.75,5.82,2.47,1.54,49.12
3501,維熹,2014/07/01,5.72,5.96,3.51,3.02,2.42,50.45
3504,揚明光,2014/07/01,3.88,4.82,2.57,1.7,0.81,59.47
3508,位速,2014/07/01,2.25,8.79,3.96,5.16,2.79,40.47
3511,矽瑪,2014/07/01,6.84,4.55,6.28,1.9,0,45.49
3512,皇龍,2014/07/01,4,6.72,7.83,1.63,1.9,54.6
3515,華擎,2014/07/01,2.74,2.94,1.19,2.4,3.32,71.73
3516,亞帝歐,2014/07/01,5.99,8.66,4.53,1.03,1.3,52.25
3518,柏騰,2014/07/01,7.64,5.58,3.06,8.44,5.28,40.12
3520,華盈,2014/07/01,6.67,11.08,6.16,6.87,10.39,40.36
3521,鴻翊,2014/07/01,4.92,15.3,4.75,0,2.98,46.94
3522,御頂,2014/07/01,6.5,5.71,5.86,4.05,6.17,28.49
3523,迎輝,2014/07/01,2.3,2.2,1.45,4.25,1.84,73.69
3526,凡甲,2014/07/01,7.92,7.18,8.36,4.61,2.87,10.45
3527,聚積,2014/07/01,10.95,9.95,1.63,4.49,0,8.95
3528,安馳,2014/07/01,6.07,6.15,6,2.59,1.77,51.79
3529,力旺,2014/07/01,10.85,16.11,7.22,8.66,2.19,33.03
3530,晶相光,2014/07/01,3.68,5.93,2.35,2.29,4.01,73.99
3531,先益,2014/07/01,5.01,5.69,7.93,5.78,2.8,50.03
3532,台勝科,2014/07/01,0.39,0.35,0.16,0.17,0,94.71
3533,嘉澤,2014/07/01,3.96,8.14,5.25,5.08,2,48.56
3535,晶彩科,2014/07/01,5.63,7.99,5.72,1.92,6.77,20.97
3536,誠創,2014/07/01,5.12,6.43,2.84,0.81,3.01,51.95
3537,堡達,2014/07/01,6.67,10.13,3.13,4.3,3.42,40.48
3540,曜越,2014/07/01,8.53,6.73,3.76,4.64,0,32.98
3541,西柏,2014/07/01,10.38,14,13.73,17.84,7.18,11.62
3543,州巧,2014/07/01,9.05,6.62,8.12,5.09,3.37,48.7
3545,敦泰,2014/07/01,3.1,2.4,4.37,2.97,4.45,48.79
3546,宇峻,2014/07/01,6.08,5.12,8.3,4.16,2.31,24.74
3548,兆利,2014/07/01,7.2,7.64,3.82,9.54,0,33.52
3550,聯穎,2014/07/01,3.99,5.68,7.11,7.36,6.09,42.28
3551,世禾,2014/07/01,8.7,10.12,8.67,5.12,3.18,35.26
3552,同致,2014/07/01,7.04,9.3,10.58,4.4,7.27,42.9
3555,重鵬,2014/07/01,8.47,9.49,2.85,1.14,2.74,16.22
3556,禾瑞亞,2014/07/01,5.82,10.69,1.76,2.33,0,13.2
3557,嘉威,2014/07/01,8.41,7.68,4.44,1.37,2.65,16.82
3558,神準,2014/07/01,4.95,6.07,5.28,2.97,1.81,53.28
3563,牧德,2014/07/01,7.72,11.87,4.4,3.22,2.02,23.88
3564,其陽,2014/07/01,5.83,5.75,2.17,3.45,4.38,36.14
3567,逸昌,2014/07/01,7.73,10.39,3.79,0,7.21,29.67
3570,大塚,2014/07/01,0.87,3.41,0,7.63,5.11,44.04
3576,聯合再生,2014/07/01,3.21,3.01,2,1.86,1.63,48.11
3577,泓格,2014/07/01,5.39,8.18,6.72,3.08,2.05,43.23
3580,友威科,2014/07/01,10.18,8.53,3.69,3.84,5.2,33.05
3581,博磊,2014/07/01,5.45,8.47,5.32,3.28,5.79,58
3583,辛耘,2014/07/01,5.3,5.89,6.34,0.73,2.22,55.9
3587,閎康,2014/07/01,6.55,10.64,4.11,4.4,1.94,35.23
3588,通嘉,2014/07/01,6.58,3.93,8.1,1.36,5.79,20.17
3591,艾笛森,2014/07/01,5.41,6.18,3.37,3.76,3.55,35.29
3592,瑞鼎,2014/07/01,12.8,11.02,3.74,2.09,2.84,22.14
3593,力銘,2014/07/01,5.73,3.11,2.73,4.4,1.74,53.61
3594,磐儀,2014/07/01,5.09,12.99,7.25,6.13,11.4,30.27
3596,智易,2014/07/01,5.66,5.62,3.38,1.28,2.73,47.02
3597,映興,2014/07/01,2.65,3.44,0,4.73,5.39,80.25
3605,宏致,2014/07/01,4.27,6.86,3.78,3.85,3.39,46.56
3607,谷崧,2014/07/01,8.22,11.5,4.23,5.14,5.2,39.02
3609,三一東林,2014/07/01,8.83,11.52,5.14,2.32,8.11,39.57
3611,鼎翰,2014/07/01,9.28,17.05,2.49,6.6,5.35,40.03
3615,安可,2014/07/01,3.09,3.99,3.4,3.94,2.6,27.01
3617,碩天,2014/07/01,5.75,9.69,4.76,3.86,2.38,57.74
3622,洋華,2014/07/01,3.44,4.42,4.26,2.29,1.24,33.87
3623,富晶通,2014/07/01,5.51,7.98,5.42,2.38,3.13,56.92
3624,光頡,2014/07/01,4.21,5.37,5.71,3.37,2.28,43.49
3625,西勝,2014/07/01,5.61,7.85,5.71,2.26,3.23,37.88
3628,盈正,2014/07/01,5.52,3.88,2.18,1.47,2.22,57.05
3629,地心引力,2014/07/01,7.52,3.27,7.2,1.8,2.23,37.06
3630,新鉅科,2014/07/01,3.8,4.51,4.99,2.82,3.41,25.39
3631,晟楠,2014/07/01,2.13,2.08,1.82,1.77,4.81,80.27
3632,研勤,2014/07/01,10.98,5.49,1.87,2.16,0,9.3
3642,駿熠電,2014/07/01,8.26,14.84,11.35,4.39,3.12,21.98
3645,達邁,2014/07/01,5.23,11.15,8.67,2.88,3.68,48.28
3646,艾恩特,2014/07/01,8.74,17.26,5,6.95,7.31,27.7
3652,精聯,2014/07/01,3.34,5.55,2.04,1.28,5.73,63.91
3653,健策,2014/07/01,3.31,5.34,4.65,2.44,1.69,61.35
3661,世芯-KY,2014/07/01,4.01,3.22,2.4,0,0,72.94
3663,鑫科,2014/07/01,6.64,7.89,0,1.15,4.23,55.25
3664,安瑞-KY,2014/07/01,4.34,5.87,4.75,2.52,2.31,62.58
3665,貿聯-KY,2014/07/01,7.12,12.16,5.5,7.29,4.33,32.26
3666,光耀,2014/07/01,6.4,1.61,7,1.52,0,55.15
3669,圓展,2014/07/01,6.65,6.5,5.6,5.06,3.62,55.49
3672,康聯訊,2014/07/01,8.77,15.12,3.91,5.57,0,47.83
3673,TPK-KY,2014/07/01,3.93,5.89,4.21,2.72,1.99,59.03
3675,德微,2014/07/01,3.92,2.66,0.94,0,4.42,58.53
3679,新至陞,2014/07/01,3.3,6.7,3.11,3.69,3.27,62.86
3680,家登,2014/07/01,4.11,7.51,2.05,2.15,1.45,47.66
3682,亞太電,2014/07/01,3.93,3.97,2.04,0.82,1.14,62.02
3684,榮昌,2014/07/01,0,3.75,5.37,0,9.57,48.53
3685,元創精密,2014/07/01,10.33,11.13,4.8,1.62,2.06,21.41
3686,達能,2014/07/01,6,5.74,2.75,2.97,1.3,25.86
3687,歐買尬,2014/07/01,8.29,4.4,6.9,8.71,0,25.35
3689,湧德,2014/07/01,9.99,7.95,13.12,11.49,7.59,27.65
3691,碩禾,2014/07/01,4.59,6.36,3.03,3.02,5.78,52.84
3693,營邦,2014/07/01,8.48,8.01,3.54,3.7,0,58.08
3694,海華,2014/07/01,3.34,7.57,2.65,2.15,2.72,60.97
3701,大眾控,2014/07/01,2.08,5.45,9.57,0,0,46.94
3702,大聯大,2014/07/01,2.79,3.21,2.22,2.13,1.56,70.87
3703,欣陸,2014/07/01,4.95,4.04,3.33,1.21,2.43,65.2
3704,合勤控,2014/07/01,5.11,4.89,3.01,2.7,1.83,49.31
3705,永信,2014/07/01,3.14,6.13,3.29,4.39,3.38,63.04
3706,神達,2014/07/01,3.89,3.27,2.09,1.94,1.26,48.79
4102,永日,2014/07/01,5.81,8.26,2.12,0,4.45,25.76
4104,佳醫,2014/07/01,3.94,5.01,3.82,2.49,0.85,38.54
4105,東洋,2014/07/01,3.6,5.91,2.77,3.86,2.78,44.42
4106,雃博,2014/07/01,6.03,8.1,4,4.22,0.98,40.45
4107,邦特,2014/07/01,4.39,9.65,5.95,6.32,4.99,35.2
4108,懷特,2014/07/01,7.71,8.02,3.3,2.2,0.52,23.84
4109,加捷生醫,2014/07/01,6.42,6.46,1.95,7.04,0,28.86
4111,濟生,2014/07/01,6.32,11.51,6.94,2.49,5.15,12.67
4113,聯上,2014/07/01,6.51,6.36,6.93,4.41,4.07,47.76
4114,健喬,2014/07/01,5.09,7.44,2.31,1.31,5.56,42.71
4116,明基醫,2014/07/01,3.47,6.82,4.08,3.79,0,69.07
4119,旭富,2014/07/01,6.9,5.16,4.69,3.28,1.25,37.88
4120,友華,2014/07/01,2.54,2.69,2.73,1.42,3.24,61.07
4121,優盛,2014/07/01,3.92,5.27,2.72,3.64,1.12,37.11
4123,晟德,2014/07/01,6.05,6.7,4.35,2.25,2.89,56.62
4126,太醫,2014/07/01,4.64,8.55,5.67,7.44,2.7,43.76
4127,天良,2014/07/01,3.27,9.95,2.03,2.8,0,24.21
4128,中天,2014/07/01,5.65,4.75,1.9,1.91,1,41.53
4129,聯合,2014/07/01,9.9,7.01,10.65,5.01,5.07,19.81
4130,健亞,2014/07/01,2.66,2.93,2.97,1.38,0.84,50.33
4131,晶宇,2014/07/01,5.84,5.88,3.25,3.94,0,41.27
4133,亞諾法,2014/07/01,5.82,10.81,10.37,3.44,2.99,30.67
4137,麗豐-KY,2014/07/01,1.84,1.3,0.67,1.72,2.15,81.07
4138,曜亞,2014/07/01,2.44,2.24,0,0,7.29,48.23
4139,馬光-KY,2014/07/01,11.45,13.74,8.02,4.79,9.84,37.98
4142,國光生,2014/07/01,3.45,4.24,3.64,1.55,1.4,65.22
4147,中裕,2014/07/01,6.61,4.14,2.9,1.6,1.16,49.69
4153,鈺緯,2014/07/01,4.54,3.79,0,0,0,53.35
4154,樂威科-KY,2014/07/01,0.48,2.47,0,2.76,0,65.63
4155,訊映,2014/07/01,10.81,16.83,10.01,1.65,2.4,26.84
4157,太景*-KY,2014/07/01,1.97,2.73,1.47,1.23,0.72,75.19
4160,創源,2014/07/01,7.85,7.47,3.93,2.57,0,17.25
4161,聿新科,2014/07/01,7.65,13.5,13.32,1.78,0,25.58
4162,智擎,2014/07/01,6.92,4.61,2.24,2.7,0.83,49.29
4163,鐿鈦,2014/07/01,5,9.9,6.94,5.15,16.11,38.16
4164,承業醫,2014/07/01,3.32,3.93,3.76,2.07,2.78,51.33
4167,松瑞藥,2014/07/01,5.68,8.02,5.83,2.1,2.73,53.73
4168,醣聯,2014/07/01,4.19,4.68,4.29,3.12,1.16,41.34
4171,瑞基,2014/07/01,6.35,11.7,9.13,4.71,2.88,50.92
4173,久裕,2014/07/01,0.96,0.46,0,0,0,68.56
4174,浩鼎,2014/07/01,3.77,3.71,2.84,2.79,3.67,56.97
4175,杏一,2014/07/01,4.63,2.26,1.79,0,3.51,58.88
4183,福永生技,2014/07/01,6.93,12.02,5.41,10.36,4.14,43.86
4188,安克,2014/07/01,0.52,4.41,1.16,0,0,87.06
4192,杏國,2014/07/01,1.2,3.55,2.73,2.69,1.74,81.18
4198,欣大健康,2014/07/01,3.41,2.53,2.74,5.03,6.2,72.64
4205,中華食,2014/07/01,3.16,6.06,3.3,6.27,1.14,61
4207,環泰,2014/07/01,5.23,6.96,3.04,3.38,1.15,59.79
4303,信立,2014/07/01,4.57,4.77,5.61,5.88,6.38,58.09
4304,勝昱,2014/07/01,6.6,11.85,3.38,4.98,6.03,36.3
4305,世坤,2014/07/01,4.01,1.03,2.73,6.69,1.49,76.15
4306,炎洲,2014/07/01,6.57,5.39,3.38,2.68,1.54,45.47
4401,東隆興,2014/07/01,3.78,5.72,5.75,4.18,2.14,63.91
4402,福大,2014/07/01,8,8.42,6.71,2.02,0.88,34.64
4406,新昕纖,2014/07/01,5.86,15.93,6.99,2.63,6.73,54.98
4413,飛寶企業,2014/07/01,5.19,5.65,3.71,0.99,4.15,70.43
4414,如興,2014/07/01,5.26,7.27,3.43,3.49,2.94,42.29
4416,三圓,2014/07/01,1.27,0.98,3.34,5.07,3,82.88
4417,金洲,2014/07/01,6.61,9.05,6.1,1.69,2.39,37.42
4419,元勝,2014/07/01,9.81,8.77,0,0,3.45,30.75
4420,光明,2014/07/01,4.14,5,4.93,6.94,5.96,63.83
4426,利勤,2014/07/01,2.02,6.66,3.47,5.74,2.62,66.84
4430,耀億,2014/07/01,5.15,3.25,5.65,1.24,1.64,57.16
4432,銘旺實,2014/07/01,5.1,12.08,3.5,1.55,0,53.49
4433,興采,2014/07/01,0.88,4.84,0,0,3.24,82.48
4502,健信,2014/07/01,5.52,7.71,2.71,6.26,0,60.32
4503,金雨,2014/07/01,7.18,5.98,8.75,6.76,8.86,29.04
4506,崇友,2014/07/01,2.86,3.4,2.34,0.78,1.43,74.77
4510,高鋒,2014/07/01,4.98,7.41,5.99,0.87,1.99,36.75
4513,福裕,2014/07/01,5.15,6.12,3.27,6.05,3.82,37.91
4523,永彰,2014/07/01,3.95,7.38,4.95,3.12,0,44.56
4526,東台,2014/07/01,5.71,6.98,4.45,2.04,3,47.82
4527,方方土霖,2014/07/01,6.42,7.25,2.93,2.53,2.56,57.18
4528,江興鍛,2014/07/01,5.28,6.69,2.65,1.94,6.24,56.63
4529,淳紳,2014/07/01,14.19,8.02,5.75,2.23,5.53,17.94
4530,宏易,2014/07/01,6.66,9.35,4.2,11.16,7.8,30.82
4532,瑞智,2014/07/01,3.38,3.99,2.16,1.53,1.6,70.14
4533,協易機,2014/07/01,7.46,7.11,3.29,4.27,0.65,38.88
4534,慶騰,2014/07/01,7.05,10.11,3.75,5.9,8.19,38.21
4535,至興,2014/07/01,3.6,4.1,1.33,4.69,2.38,72.3
4536,拓凱,2014/07/01,5.57,4.36,4.79,6.6,5.84,60.92
4538,大詠城,2014/07/01,4.83,2.99,1.57,2.22,6.14,79.41
4541,晟田,2014/07/01,4.82,4.01,5.32,1.44,4.05,61.34
4542,科嶠,2014/07/01,2.99,1.55,19.2,3.06,21.69,42.75
4545,銘鈺,2014/07/01,2.01,3.74,0,2.54,0,82.83
4549,桓達,2014/07/01,5.02,3.28,6.97,4.48,0,69.46
4550,長佳,2014/07/01,3.13,0.74,2.94,2.17,0,79.55
4551,智伸科,2014/07/01,4.94,1.28,1.42,0,3.49,85.24
4609,唐鋒,2014/07/01,3.17,4.04,2.3,3.02,7.47,65.45
4702,中美實,2014/07/01,2.35,2.15,0.49,1.41,0.46,84.79
4706,大恭,2014/07/01,6.59,9.88,2,0.78,1.17,61.14
4707,磐亞,2014/07/01,3.16,3.47,1.47,0.6,0.76,68.29
4711,永純,2014/07/01,3.39,7.84,1.62,2.41,0,61.92
4712,南璋,2014/07/01,7.57,6.96,3.06,1.08,2.85,47.29
4714,永捷,2014/07/01,8.53,8.76,10.8,4.76,1.59,25.04
4716,大立,2014/07/01,9.1,6.22,3.83,2.03,0,28.71
4720,德淵,2014/07/01,5.91,7.34,6.34,3.42,3.55,44.15
4721,美琪瑪,2014/07/01,5.88,4.51,4.49,5.72,5.97,43.83
4722,國精化,2014/07/01,7.84,9.44,5.2,3.83,7.22,28.2
4726,永昕,2014/07/01,4.91,5.18,5.3,1.27,1.5,43.98
4728,雙美,2014/07/01,6.64,10.56,5.88,5.08,1.72,7.59
4729,熒茂,2014/07/01,5.14,5.4,3.66,1.32,2.59,46.32
4735,豪展,2014/07/01,5.06,9.85,6.91,0,3.48,41.07
4736,泰博,2014/07/01,6.98,8.57,8.66,4,1.29,43.99
4737,華廣,2014/07/01,7.85,9.26,6.39,6.31,2.18,38.64
4739,康普,2014/07/01,6.35,8.01,10.97,6.85,9.04,45.76
4741,泓瀚,2014/07/01,5.24,5.97,10.47,0,0,55.72
4743,合一,2014/07/01,4.06,3.6,2.76,1.07,1.92,34.12
4744,皇將,2014/07/01,10.04,8,2.86,0,2.98,62.26
4745,合富-KY,2014/07/01,9.8,13.88,5.65,7.35,1.73,43.01
4746,台耀,2014/07/01,7.49,12.98,8.48,2.84,6.58,37.82
4747,強生,2014/07/01,4.2,18.12,10.27,2.63,11.49,33.34
4754,國碳科,2014/07/01,16.02,5.23,11.51,15.77,6.13,26.89
4755,三福化,2014/07/01,2.24,4.52,1.12,0,1.13,77.63
4903,聯光通,2014/07/01,7.85,6.39,3.03,3.22,3.12,36.37
4904,遠傳,2014/07/01,0.69,0.97,0.93,0.76,0.74,92.64
4905,台聯電,2014/07/01,6.57,9.34,8.59,4.17,6.61,43.09
4906,正文,2014/07/01,5.34,4.25,2.59,3.18,2.35,29.47
4907,富宇,2014/07/01,4.35,9.66,5.45,11.38,5.63,35.37
4908,前鼎,2014/07/01,6.67,6.13,7.52,2.54,6,32.32
4909,新復興,2014/07/01,5.93,9.3,6.98,0.72,2,31.66
4911,德英,2014/07/01,4.59,8.13,6.26,2.34,1.65,44.52
4912,聯德控股-KY,2014/07/01,6.09,6.83,4.68,2.22,0,50.08
4915,致伸,2014/07/01,2.99,5.06,4.85,4.31,2.25,68.89
4916,事欣科,2014/07/01,3.45,2.6,0.79,1,0,54.26
4919,新唐,2014/07/01,2.13,2.88,2.43,1.65,0.93,71.12
4923,力士,2014/07/01,1.14,18.38,7.92,7.8,13.5,49.19
4924,欣厚-KY,2014/07/01,4.29,11.96,12.09,3.6,7.47,48.6
4927,泰鼎-KY,2014/07/01,6.46,9.66,5.45,1.91,4.75,47.36
4930,燦星網,2014/07/01,3.41,3.73,2.18,1.19,1.03,62.26
4931,新盛力,2014/07/01,0.92,2.27,0,6.63,6.3,81.78
4933,友輝,2014/07/01,4.17,3.69,3.12,0.77,1.15,54.58
4934,太極,2014/07/01,3.81,2.25,1.4,1.5,0.69,57.32
4935,茂林-KY,2014/07/01,4.29,4.64,4.51,2.41,5.66,63.31
4938,和碩,2014/07/01,1.44,2.42,1.94,1.41,1.52,80.5
4939,亞電,2014/07/01,9.27,10.93,12.68,6.2,5.17,19.54
4942,嘉彰,2014/07/01,3.57,5.63,6.97,2.64,2.84,53.14
4943,康控-KY,2014/07/01,2.61,2.52,4.06,1.23,4.75,83.98
4944,兆遠,2014/07/01,4.6,4.72,1.92,2.27,1.24,58.11
4946,辣椒,2014/07/01,1.93,4.92,1.89,2.63,0,46.45
4950,牧東,2014/07/01,7.83,6.46,5.67,0,11.09,48.06
4951,精拓科,2014/07/01,10.16,15.9,7.73,1.47,1.84,44.66
4952,凌通,2014/07/01,5.11,5.92,3.58,0,1.71,63.14
4953,緯軟,2014/07/01,7.2,6.69,6.86,0,0,55.32
4956,光鋐,2014/07/01,5.52,8.09,3.99,4.82,3.73,48.26
4958,臻鼎-KY,2014/07/01,2.36,3.88,2.35,2.5,2.39,80.95
4960,誠美材,2014/07/01,2.34,3.27,2.71,2.86,1.43,68.93
4961,天鈺,2014/07/01,5.75,5.52,2.52,2.22,1.38,64.39
4966,譜瑞-KY,2014/07/01,8.49,9.03,10.07,4.57,4.75,40.13
4967,十銓,2014/07/01,4.84,3.79,0.9,1.52,0,82.76
4968,立積,2014/07/01,7.43,12.9,5.97,1.67,0,47.25
4971,IET-KY,2014/07/01,8.61,16.14,5.15,7.32,2.66,16.73
4972,湯石照明,2014/07/01,12.48,13.66,8.66,0,5.17,32.65
4973,廣穎,2014/07/01,10.36,10.96,5.15,5.41,1.32,26.78
4974,亞泰,2014/07/01,4.68,4.15,4.11,2.13,2.88,50.77
4976,佳凌,2014/07/01,10.75,13.98,5.12,1.38,1.74,38.79
4977,眾達-KY,2014/07/01,4.13,3.22,0,1.27,5.72,55.21
4979,華星光,2014/07/01,5.83,5.86,7.78,6.93,7.18,23.12
4987,科誠,2014/07/01,8.49,22.92,9.97,2.51,0,18.58
4989,榮科,2014/07/01,1.19,0.8,0.72,1.29,0,90.06
4991,環宇-KY,2014/07/01,5.75,8.32,8.34,0,7.2,55.59
4994,傳奇,2014/07/01,4.07,2.59,2.3,2.03,1.27,77.36
4995,晶達,2014/07/01,3.9,5.83,4.44,10.09,9.95,42.48
4999,鑫禾,2014/07/01,4.07,6.54,5.83,3.9,8.15,41.75
5007,三星,2014/07/01,5.22,4.94,4.07,1.13,3.54,72.26
5009,榮剛,2014/07/01,7.22,7.39,3.63,3.55,2.26,42.79
5011,久陽,2014/07/01,1.46,9.03,5.81,2.26,5.68,67.1
5013,強新,2014/07/01,6.72,7.72,3.5,4.16,2.75,48.52
5014,建錩,2014/07/01,9.28,9.06,6.22,8.57,4.32,30.21
5015,華祺,2014/07/01,6.77,5.63,2.55,2.22,4.4,44.03
5016,松和,2014/07/01,3.14,4.76,0,2.49,1.81,66.58
5201,凱衛,2014/07/01,6.06,6.73,13.82,4.09,9.57,29.75
5202,力新,2014/07/01,7.68,8.67,6.14,5.35,1.37,29.72
5203,訊連,2014/07/01,5.15,5.3,4.1,3.41,0.85,45.48
5205,中茂,2014/07/01,6.79,8.59,0,0,0,42.97
5206,坤悅,2014/07/01,3.75,3.5,3.31,1.59,1.61,72.65
5209,新鼎,2014/07/01,2.23,6.78,0,0,4.05,54.29
5210,寶碩,2014/07/01,6.8,4.06,2.3,6.14,3.95,48.86
5211,蒙恬,2014/07/01,7.2,3.22,15.42,0,5.64,29.14
5212,凌網,2014/07/01,5.43,9.35,5.51,12.28,7.49,37.19
5213,亞昕,2014/07/01,3.2,2.36,1.63,0.55,1.36,76.78
5215,科嘉-KY,2014/07/01,2.24,8.74,7.01,3.88,4.84,55.8
5222,全訊,2014/07/01,6.53,6.12,2.25,2.53,10.21,54.61
5225,東科-KY,2014/07/01,4.34,6.99,2.32,1.03,1.46,68.23
5227,立凱-KY,2014/07/01,4.55,4.76,4.06,2.84,2.51,61.58
5230,雷笛克光學,2014/07/01,10.36,14.86,10.5,6.32,1.97,27.29
5234,達興材料,2014/07/01,5.75,7.45,3.24,2.36,2.14,59.85
5243,乙盛-KY,2014/07/01,1.94,1.8,1.45,0,1.14,75.78
5244,弘凱,2014/07/01,5.05,9.26,11.61,13.66,8.22,46.59
5245,智晶,2014/07/01,4.22,7.43,3.85,3.76,2.62,74.68
5251,天鉞電,2014/07/01,4.62,11.18,4.27,2.8,0,19.17
5258,虹堡,2014/07/01,6.44,14.19,5.83,5,1.73,57.44
5263,智崴,2014/07/01,16.08,7.13,3.17,11.27,5.45,17.12
5269,祥碩,2014/07/01,5.44,7.91,2.72,0,1.53,69.17
5272,笙科,2014/07/01,8.42,9.53,8.1,4.41,6.17,20.15
5274,信驊,2014/07/01,15.82,14.74,10.17,6.4,7.29,19.77
5276,達輝-KY,2014/07/01,0.84,1.77,0,0,0,85.29
5278,尚凡,2014/07/01,3.71,8.5,0,0,6.25,49.74
5283,禾聯碩,2014/07/01,1.32,2.93,2.36,2.33,1.7,87.56
5285,界霖,2014/07/01,6.9,5.58,4.1,8.18,2.61,61.4
5287,數字,2014/07/01,2.77,6.04,0,2.29,2.93,77.81
5289,宜鼎,2014/07/01,11.81,14.71,8.06,5.1,4.94,21.24
5291,邑昇,2014/07/01,9.68,17.81,8,13.62,3.39,28.45
5299,杰力,2014/07/01,2.85,2.01,1.45,0,2.51,84.33
5301,寶得利,2014/07/01,26.68,0,0,0,0,0
5302,太欣,2014/07/01,5.53,6.6,3.36,2.14,1.65,52.75
5306,桂盟,2014/07/01,4.39,3.76,4.81,2.06,4.22,55.55
5309,系統電,2014/07/01,9.07,8.98,4.56,3.06,2.91,20.9
5310,天剛,2014/07/01,3.93,6.47,4.05,1.98,5.08,57.18
